PChome_name,PChome_price,PChome_url,PChome_pic,momo_name,momo_price,momo_url,momo_pic,score
lego 樂高 哈利波特系列 71043 hogwarts castle(積木 哈利波特),11999.0,https://24h.pchome.com.tw/prod/DEDJ0R-A900BZEOI,https://img.pchome.com.tw/cs/items/DEDJ0RA900BZEOI/000001_1718353612.jpg?width=320,【lego 樂高】積木 限定款 樂高商店40574(代理版),"2,089",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12071756&Area=search&mdiv=403&oid=4_2&cid=index&kw=%E6%A8%82%E9%AB%98_71043,https://i3.momoshop.com.tw/1699434350/goodsimg/0012/071/756/12071756_OR_m.webp,4.261808531771684
